"SKU","Price","Date"
2,44.99,"2010-06-17"
3,85,"2010-06-17"
1,148.25,"2010-06-17"
3,80,"2010-06-17"
3,98.9,"2010-06-17"
2,52,"2010-10-16"
1,99.99,"2011-07-18"
1,146.2,"2010-06-17"
2,44.99,"2010-06-17"
1,140,"2010-06-17"
2,50.15,"2010-10-17"
3,81.25,"2010-10-17"
2,50.88,"2010-06-17"
2,56.23,"2010-10-17"
1,107.95,"2011-07-18"
3,82.77,"2010-10-17"
2,50.84,"2010-10-17"
3,90.54,"2011-02-10"
1,154.28,"2010-10-17"
3,83.75,"2011-02-10"
2,44.5,"2011-07-18"
2,52,"2011-02-10"
3,70.1,"2011-02-10"
2,44.73,"2010-10-17"
3,90.55,"2011-02-10"
1,121,"2010-10-17"
3,81.25,"2010-10-17"
1,119.39,"2010-10-17"
3,89.55,"2010-10-17"
3,84.99,"2011-02-10"
1,122.09,"2010-10-17"
1,140.84,"2010-10-17"
3,86.03,"2010-10-17"
1,104.49,"2011-02-10"
3,85.78,"2011-07-18"
3,70.09,"2011-02-10"
1,146.2,"2010-10-17"
1,110,"2011-02-10"
2,52,"2011-02-10"
2,53.07,"2011-02-10"
2,47,"2011-07-18"
2,53,"2011-02-10"
3,85.78,"2011-07-18"
3,76.46,"2011-07-18"
1,109.99,"2011-02-10"
1,105,"2011-02-10"
2,52,"2010-10-17"
3,71.44,"2011-02-10"
3,78.56,"2011-02-10"
3,80.93,"2011-02-10"
1,115,"2012-01-09"
2,49.27,"2012-01-09"
3,70,"2012-01-09"
3,80,"2012-01-09"
1,124.65,"2011-07-18"
3,81.25,"2010-10-18"
2,56.23,"2010-10-18"
2,50.84,"2010-10-18"
2,50.15,"2010-10-18"
3,84.35,"2010-10-18"
3,84,"2012-01-09"
2,49.26,"2012-01-09"
3,80,"2012-01-09"
2,39.57,"2010-10-18"
3,90.54,"2011-02-11"
1,119.39,"2010-10-18"
3,83.75,"2011-02-11"
3,89.7,"2010-10-18"
1,154.28,"2010-10-18"
1,122.09,"2010-10-18"
1,140.84,"2010-10-18"
2,51.33,"2011-02-11"
3,70.1,"2011-02-11"
1,121,"2010-10-18"
1,118.99,"2012-01-09"
3,88.32,"2010-10-18"
1,146.2,"2010-10-18"
2,52,"2010-10-18"
2,49.27,"2012-01-09"
3,90.55,"2011-02-11"
1,100.98,"2011-02-11"
2,52,"2011-02-11"
3,85.99,"2011-02-11"
3,63.08,"2011-02-11"
1,105,"2011-02-11"
1,113.82,"2012-01-09"
2,49.28,"2012-01-09"
2,49.21,"2012-01-09"
1,119.99,"2011-07-19"
3,80,"2012-01-09"
2,52,"2011-02-11"
1,111.95,"2011-07-19"
2,53,"2011-02-11"
1,109.99,"2011-02-11"
2,44.5,"2011-07-19"
1,100.98,"2011-02-11"
2,56.23,"2010-10-19"
1,110,"2011-02-11"
3,59.93,"2011-02-11"
3,77.9,"2011-02-11"
3,86,"2011-07-19"
3,76.46,"2011-07-19"
3,70,"2011-07-19"
2,50.15,"2010-10-19"
3,81.25,"2010-10-19"
3,85.78,"2011-07-19"
3,80.93,"2011-02-11"
3,83.96,"2010-10-19"
2,39.56,"2010-10-19"
2,50.84,"2010-10-19"
1,119.39,"2010-10-19"
3,89.7,"2010-10-19"
1,121,"2010-10-19"
1,146.2,"2010-10-19"
1,122.09,"2010-10-19"
1,146.19,"2010-10-19"
3,84.82,"2010-10-19"
3,90.54,"2011-02-12"
2,51.32,"2012-01-10"
3,80.99,"2012-01-10"
2,52,"2010-10-19"
2,51.49,"2012-01-10"
3,83.75,"2011-02-12"
1,130.94,"2012-01-10"
1,100.97,"2011-02-12"
2,49.44,"2011-02-12"
2,52,"2011-02-12"
3,70.1,"2011-02-12"
3,90.55,"2011-02-12"
3,86.99,"2011-02-12"
1,131.73,"2012-01-10"
1,124.65,"2011-07-19"
1,100.97,"2011-02-12"
2,49.56,"2012-01-10"
1,130.94,"2012-01-10"
3,70.08,"2011-02-12"
1,100.98,"2011-02-12"
2,52,"2011-02-12"
1,100.97,"2011-02-12"
1,100.98,"2011-02-12"
3,80,"2012-01-10"
2,56.23,"2010-10-20"
2,50.15,"2010-10-20"
3,81.25,"2010-10-20"
1,124.64,"2011-07-20"
1,124.95,"2011-07-20"
2,51.32,"2012-01-10"
2,50.84,"2010-10-20"
1,118.16,"2012-01-10"
3,79.18,"2012-01-10"
3,83.96,"2010-10-20"
2,56.53,"2010-10-20"
1,119.39,"2010-10-20"
3,89.7,"2010-10-20"
2,39.56,"2010-10-20"
2,59,"2010-10-20"
2,44.5,"2011-07-20"
1,122.09,"2010-10-20"
1,146.19,"2010-10-20"
1,128.93,"2012-01-10"
3,80,"2012-01-10"
1,121,"2010-10-20"
3,84.82,"2010-10-20"
3,85,"2011-07-20"
3,79.07,"2011-02-12"
1,131.73,"2012-01-10"
1,129.25,"2011-07-20"
1,146.2,"2010-10-20"
2,49.49,"2011-02-12"
3,76.46,"2011-07-20"
3,80.93,"2011-02-12"
2,51.32,"2012-01-10"
2,52,"2010-10-20"
1,132.4,"2011-07-20"
3,85.78,"2011-07-20"
2,49.79,"2011-02-12"
2,48.97,"2012-01-10"
2,56.23,"2010-10-21"
1,127.13,"2011-07-20"
3,81.25,"2010-10-21"
2,50.84,"2010-10-21"
1,124.65,"2011-07-20"
2,50.31,"2010-10-21"
1,119.39,"2010-10-21"
3,89.7,"2010-10-21"
2,50.15,"2010-10-21"
1,122.09,"2010-10-21"
3,84.35,"2010-10-21"
3,83.75,"2011-02-13"
1,121,"2010-10-21"
3,90.54,"2011-02-13"
1,100.97,"2011-02-13"
1,146.19,"2010-10-21"
1,146.2,"2010-10-21"
2,51.46,"2011-02-13"
2,50.15,"2010-10-21"
2,52,"2011-02-13"
3,86.99,"2011-02-13"
3,70.05,"2011-02-13"
2,52,"2011-02-13"
1,100.97,"2011-02-13"
3,88.39,"2010-10-21"
3,70.1,"2011-02-13"
3,90.55,"2011-02-13"
1,95.43,"2011-02-13"
1,95.43,"2011-02-13"
1,100.98,"2011-02-13"
2,48.96,"2012-01-11"
1,130.94,"2012-01-11"
2,52,"2010-10-21"
2,50.55,"2012-01-11"
3,80.99,"2012-01-11"
3,79.06,"2011-02-13"
3,85.35,"2011-02-13"
2,49.49,"2011-02-13"
2,49.79,"2011-02-13"
3,84.99,"2011-07-21"
1,124.64,"2011-07-21"
1,132,"2011-07-21"
3,81.25,"2010-10-22"
2,44.5,"2011-07-21"
1,128.46,"2012-01-11"
3,82.01,"2010-10-22"
3,83.75,"2011-02-14"
1,129.25,"2011-07-21"
1,119.39,"2010-10-22"
3,89.7,"2010-10-22"
2,47,"2011-07-21"
3,90.54,"2011-02-14"
1,122.09,"2010-10-22"
1,146.19,"2010-10-22"
2,49.56,"2012-01-11"
3,85.78,"2011-07-21"
1,121,"2010-10-22"
1,133.81,"2011-07-21"
3,88.39,"2010-10-22"
1,146.2,"2010-10-22"
3,80,"2012-01-11"
3,85.78,"2011-07-21"
3,70.1,"2011-02-14"
3,84.95,"2012-01-11"
1,100.97,"2011-02-14"
3,80,"2012-01-11"
2,52,"2010-10-22"
3,90.55,"2011-02-14"
1,128.46,"2012-01-11"
1,95.43,"2011-02-14"
2,50.55,"2012-01-11"
1,95.43,"2011-02-14"
3,86.99,"2011-02-14"
3,70.02,"2011-02-14"
1,132.99,"2011-07-21"
1,127.13,"2011-07-21"
1,118.16,"2012-01-11"
3,79.18,"2012-01-11"
1,126.53,"2012-01-11"
3,84,"2012-01-11"
2,56.23,"2010-10-23"
1,100.98,"2011-02-14"
3,81.25,"2010-10-23"
1,128.46,"2012-01-11"
1,100.97,"2011-02-14"
2,50.84,"2010-10-23"
2,50.15,"2010-10-23"
1,122.89,"2012-01-11"
2,49.49,"2011-02-14"
3,85.35,"2011-02-14"
3,78.41,"2010-10-23"
3,86.4,"2011-07-21"
2,56.53,"2010-10-23"
3,79.93,"2011-02-14"
2,49.79,"2011-02-14"
2,50.54,"2012-01-11"
2,45.72,"2011-02-14"
1,122.09,"2010-10-23"
1,124.65,"2011-07-21"
1,146.19,"2010-10-23"
1,128.11,"2010-10-23"
2,50.15,"2010-10-23"
3,88.39,"2010-10-23"
1,146.2,"2010-10-23"
1,133.45,"2011-07-22"
3,83.75,"2011-02-15"
2,44.5,"2011-07-22"
3,90.54,"2011-02-15"
1,100.97,"2011-02-15"
3,86.99,"2011-02-15"
2,49.28,"2012-01-12"
3,70.1,"2011-02-15"
2,47,"2011-07-22"
2,51.18,"2011-02-15"
3,90.55,"2011-02-15"
1,95.43,"2011-02-15"
1,95.43,"2011-02-15"
2,51.49,"2012-01-12"
2,52,"2010-10-23"
1,129.25,"2011-07-22"
1,134.12,"2011-07-22"
1,130.94,"2012-01-12"
3,85.78,"2011-07-22"
3,85.93,"2011-07-22"
1,100.97,"2011-02-15"
1,100.98,"2011-02-15"
3,80.75,"2012-01-12"
1,118.15,"2012-01-12"
1,120.34,"2012-01-12"
2,50.15,"2010-10-25"
1,134.99,"2011-07-22"
1,127.13,"2011-07-22"
2,56.23,"2010-10-25"
3,81.25,"2010-10-25"
2,49.56,"2012-01-12"
3,79.04,"2012-01-12"
1,130.94,"2012-01-12"
1,124.65,"2011-07-22"
3,85.11,"2011-07-22"
2,50.84,"2010-10-25"
2,49.25,"2012-01-12"
2,56.53,"2010-10-25"
1,120.35,"2012-01-12"
1,131,"2010-10-25"
3,80.73,"2012-01-12"
2,49.49,"2011-02-15"
1,146.19,"2010-10-25"
3,80,"2012-01-12"
3,80.68,"2010-10-25"
2,45.72,"2011-02-15"
2,44.6,"2011-02-15"
2,50.15,"2010-10-25"
3,91.65,"2011-02-15"
2,49.53,"2012-01-12"
1,131.18,"2010-10-25"
3,88.39,"2010-10-25"
2,52,"2010-10-25"
1,137.7,"2011-07-23"
1,136.99,"2010-10-25"
1,146.2,"2010-10-25"
3,83.75,"2011-02-16"
3,80.75,"2012-01-12"
1,118.15,"2012-01-12"
3,90.54,"2011-02-16"
1,118.16,"2012-01-12"
3,79.18,"2012-01-12"
3,80,"2012-01-12"
1,100.97,"2011-02-16"
2,50.15,"2010-10-26"
3,81.25,"2010-10-26"
2,56.23,"2010-10-26"
3,77.07,"2010-10-26"
1,127.13,"2012-01-12"
2,49.99,"2012-01-12"
2,50.84,"2010-10-26"
2,49.61,"2012-01-12"
3,79.04,"2012-01-12"
2,56.53,"2010-10-26"
1,131,"2010-10-26"
3,89.7,"2010-10-26"
3,86.99,"2011-02-16"
3,70.1,"2011-02-16"
3,90.55,"2011-02-16"
2,44.5,"2011-07-23"
1,105,"2011-02-16"
1,129.92,"2010-10-26"
2,51.18,"2011-02-16"
1,136.99,"2010-10-26"
3,85.57,"2010-10-26"
1,100.97,"2011-02-16"
2,50.15,"2010-10-26"
2,43.85,"2011-02-16"
3,86.92,"2011-07-23"
2,52,"2010-10-26"
1,146.2,"2010-10-26"
1,131.83,"2011-07-23"
2,47,"2011-07-23"
1,131.82,"2011-07-23"
1,100.98,"2011-02-16"
2,51.49,"2012-01-13"
2,51.49,"2012-01-13"
3,79.17,"2012-01-13"
3,88.41,"2011-07-23"
1,130.94,"2012-01-13"
3,85.78,"2011-07-23"
3,90.89,"2011-02-16"
2,49.49,"2011-02-16"
2,51.48,"2012-01-13"
1,134.99,"2011-07-23"
1,127.13,"2011-07-23"
2,44.14,"2011-02-16"
1,131.69,"2012-01-13"
1,120.34,"2012-01-13"
2,50.15,"2010-10-27"
2,49.56,"2012-01-13"
3,79.04,"2012-01-13"
1,130.94,"2012-01-13"
3,81.25,"2010-10-27"
2,50.84,"2010-10-27"
3,89.7,"2010-10-27"
1,129.82,"2010-10-27"
3,80.6,"2010-10-27"
1,126.25,"2012-01-13"
1,128.91,"2010-10-27"
3,85.57,"2010-10-27"
2,50.15,"2010-10-27"
2,50.88,"2010-10-27"
2,49.15,"2012-01-13"
2,52,"2010-10-27"
3,68.99,"2012-01-13"
1,100.97,"2011-02-17"
2,43.37,"2011-02-17"
1,136.99,"2010-10-27"
1,146.2,"2010-10-27"
1,137.7,"2011-07-24"
3,79.17,"2012-01-13"
2,43.38,"2011-02-17"
2,48.1,"2011-07-24"
1,118.16,"2012-01-13"
3,79.18,"2012-01-13"
1,127.13,"2011-07-24"
2,44.5,"2011-07-24"
1,105,"2011-02-17"
1,108.66,"2011-02-17"
2,49.75,"2011-02-17"
1,100.98,"2011-02-17"
1,100.97,"2011-02-17"
1,131.69,"2012-01-13"
1,129.25,"2011-07-24"
2,49.16,"2012-01-13"
1,127.13,"2012-01-13"
2,50.15,"2010-10-28"
3,90.1,"2011-07-24"
3,81.25,"2010-10-28"
2,41.99,"2010-10-28"
2,49.97,"2012-01-13"
3,79.04,"2012-01-13"
2,53.58,"2010-10-28"
2,47,"2011-07-24"
3,83.96,"2010-10-28"
2,49.49,"2011-02-17"
3,88.41,"2011-07-24"
2,43.54,"2011-02-17"
1,127.92,"2010-10-28"
3,89.53,"2010-10-28"
1,134.99,"2011-07-24"
3,85.78,"2011-07-24"
1,127.06,"2010-10-28"
2,45.22,"2010-10-28"
2,50.88,"2010-10-28"
1,127.06,"2010-10-28"
1,127.13,"2011-07-24"
1,136.99,"2010-10-28"
3,84.82,"2010-10-28"
2,52,"2010-10-28"
2,48.43,"2012-01-14"
3,80.75,"2012-01-14"
1,130.94,"2012-01-14"
2,48.45,"2012-01-14"
3,90.54,"2011-02-18"
3,83.75,"2011-02-18"
1,100.97,"2011-02-18"
2,51.18,"2011-02-18"
3,86.99,"2011-02-18"
3,70.09,"2011-02-18"
3,70.1,"2011-02-18"
3,90.55,"2011-02-18"
3,79.98,"2012-01-14"
2,42.95,"2011-02-18"
1,90,"2011-02-18"
1,137.7,"2011-07-25"
1,126.25,"2012-01-14"
3,80,"2012-01-14"
2,48.49,"2012-01-14"
1,105,"2011-02-18"
1,120,"2012-01-14"
2,50.15,"2010-10-29"
2,48.42,"2012-01-14"
3,84.35,"2010-10-29"
3,81.25,"2010-10-29"
2,41.99,"2010-10-29"
2,53.58,"2010-10-29"
1,100.97,"2011-02-18"
1,100.98,"2011-02-18"
2,49.75,"2011-02-18"
3,80.75,"2012-01-14"
2,48.43,"2012-01-14"
1,131.29,"2010-10-29"
1,126.96,"2010-10-29"
1,152.29,"2010-10-29"
3,88.33,"2010-10-29"
3,89.53,"2010-10-29"
2,45.22,"2010-10-29"
1,118.16,"2012-01-14"
3,79.18,"2012-01-14"
2,50.88,"2010-10-29"
2,48.1,"2011-07-25"
1,126.96,"2010-10-29"
2,52,"2010-10-29"
3,89.99,"2011-07-25"
1,146.2,"2010-10-29"
2,49.49,"2011-02-18"
1,85,"2011-02-18"
2,43.16,"2011-02-18"
1,127.13,"2011-07-25"
2,44.5,"2011-07-25"
3,80,"2012-01-14"
3,85.91,"2011-02-18"
2,49.16,"2012-01-14"
2,48.44,"2012-01-14"
1,127.13,"2012-01-14"
2,41.94,"2010-10-30"
2,48.44,"2012-01-14"
3,81.25,"2010-10-30"
3,84.35,"2010-10-30"
2,39.99,"2010-10-30"
1,129.25,"2011-07-25"
2,53.58,"2010-10-30"
3,91.08,"2011-07-25"
3,90.1,"2011-07-25"
2,47,"2011-07-25"
1,126.86,"2010-10-30"
1,152.29,"2010-10-30"
1,133.35,"2010-10-30"
3,85.78,"2011-07-25"
3,88.33,"2010-10-30"
2,52,"2010-10-30"
3,89.53,"2010-10-30"
1,146.2,"2010-10-30"
2,45.22,"2010-10-30"
2,50.88,"2010-10-30"
1,134.99,"2011-07-25"
1,127.13,"2011-07-25"
1,126.86,"2010-10-30"
3,83.75,"2011-02-19"
3,70.1,"2011-02-19"
3,90.54,"2011-02-19"
1,100.97,"2011-02-19"
3,86.99,"2011-02-19"
1,105,"2011-02-19"
3,90.55,"2011-02-19"
3,81.25,"2010-10-31"
2,39.99,"2010-10-31"
2,42.53,"2011-02-19"
1,100.96,"2011-02-19"
1,110,"2011-02-19"
1,100.97,"2011-02-19"
2,53.58,"2010-10-31"
2,41.94,"2010-10-31"
3,84.35,"2010-10-31"
1,108.66,"2011-02-19"
2,49.75,"2011-02-19"
1,126.76,"2010-10-31"
1,149.59,"2010-10-31"
2,45.22,"2010-10-31"
2,49.49,"2011-02-19"
3,89.53,"2010-10-31"
1,85,"2011-02-19"
2,42.69,"2011-02-19"
3,85.43,"2011-02-19"
1,133.39,"2010-10-31"
1,126.76,"2010-10-31"
3,88.33,"2010-10-31"
2,50.88,"2010-10-31"
2,52,"2010-10-31"
1,146.2,"2010-10-31"
1,130.94,"2012-01-15"
3,70.05,"2012-01-15"
2,48.45,"2012-01-15"
3,70,"2012-01-15"
2,49.56,"2012-01-15"
3,75.05,"2012-01-15"
1,130.94,"2012-01-15"
3,79.96,"2012-01-15"
1,120,"2012-01-15"
1,123.04,"2012-01-15"
2,48.49,"2012-01-15"
2,48.36,"2012-01-15"
1,136.3,"2012-01-15"
1,137.7,"2011-07-26"
3,70.05,"2012-01-15"
1,118.16,"2012-01-15"
3,79.18,"2012-01-15"
2,49.95,"2011-07-26"
3,79.18,"2012-01-15"
2,49.8,"2011-07-26"
1,133.45,"2011-07-26"
3,93.99,"2011-07-26"
3,81.25,"2010-11-01"
2,39.99,"2010-11-01"
3,75.05,"2012-01-15"
2,48.42,"2012-01-15"
2,48.39,"2012-01-15"
1,127.1,"2011-07-26"
2,44.5,"2011-07-26"
2,41.94,"2010-11-01"
3,84.35,"2010-11-01"
1,126.66,"2010-11-01"
3,83.75,"2011-02-20"
2,53.58,"2010-11-01"
3,92.49,"2011-07-26"
1,100.97,"2011-02-20"
3,89.7,"2010-11-01"
3,70.1,"2011-02-20"
1,133.34,"2010-11-01"
3,86.99,"2011-02-20"
1,129.25,"2011-07-26"
3,90.55,"2011-02-20"
1,149.59,"2010-11-01"
3,92.49,"2011-07-26"
2,45.22,"2010-11-01"
2,50.88,"2010-11-01"
2,47,"2011-07-26"
3,88.39,"2010-11-01"
2,52,"2010-11-01"
1,105,"2011-02-20"
3,91.11,"2011-07-26"
2,42.69,"2011-02-20"
1,108.66,"2011-02-20"
1,100.97,"2011-02-20"
3,85.78,"2011-07-26"
3,94.99,"2011-02-20"
1,100.96,"2011-02-20"
1,110,"2011-02-20"
2,49.75,"2011-02-20"
1,127.99,"2011-07-26"
1,127.13,"2011-07-26"
2,49.49,"2011-02-20"
3,91.03,"2011-02-20"
1,85,"2011-02-20"
2,42.69,"2011-02-20"
3,81.25,"2010-11-02"
2,39.99,"2010-11-02"
2,53.58,"2010-11-02"
3,90.37,"2010-11-02"
2,41.94,"2010-11-02"
3,84.35,"2010-11-02"
1,130.49,"2010-11-02"
1,126.56,"2010-11-02"
1,149.59,"2010-11-02"
2,45.22,"2010-11-02"
2,50.88,"2010-11-02"
1,126.56,"2010-11-02"
3,90.28,"2011-02-21"
3,88.84,"2010-11-02"
2,52,"2010-11-02"
3,83.75,"2011-02-21"
1,146.2,"2010-11-02"
1,130.94,"2012-01-16"
1,100.97,"2011-02-21"
3,69.98,"2012-01-16"
2,51.18,"2011-02-21"
2,48.45,"2012-01-16"
3,70.1,"2011-02-21"
2,50.35,"2012-01-16"
3,90.55,"2011-02-21"
3,86.99,"2011-02-21"
3,70,"2012-01-16"
2,49.56,"2012-01-16"
3,75.05,"2012-01-16"
1,130.94,"2012-01-16"
1,105,"2011-02-21"
2,42.69,"2011-02-21"
2,52,"2011-02-21"
1,87.75,"2011-02-21"
1,100.97,"2011-02-21"
1,108.66,"2011-02-21"
1,126.25,"2012-01-16"
3,69.98,"2012-01-16"
1,120,"2012-01-16"
1,100.96,"2011-02-21"
2,49.49,"2011-02-21"
3,91.03,"2011-02-21"
2,48.49,"2012-01-16"
2,49.75,"2011-02-21"
3,69.98,"2012-01-16"
2,49.95,"2011-07-27"
2,49.8,"2011-07-27"
1,85,"2011-02-21"
2,42.69,"2011-02-21"
1,136.3,"2012-01-16"
3,93.99,"2011-07-27"
1,118.16,"2012-01-16"
1,134.35,"2011-07-27"
2,48.42,"2012-01-16"
2,48.39,"2012-01-16"
3,75.05,"2012-01-16"
3,83.75,"2011-02-22"
1,127.13,"2011-07-27"
2,44.5,"2011-07-27"
2,43.71,"2010-11-04"
3,81.25,"2010-11-04"
2,43.99,"2010-11-04"
2,41.94,"2010-11-04"
3,84.09,"2010-11-04"
2,53.58,"2010-11-04"
1,131.41,"2011-07-27"
3,92.49,"2011-07-27"
1,100.97,"2011-02-22"
3,70.1,"2011-02-22"
1,94.99,"2011-02-22"
3,86.99,"2011-02-22"
3,91.99,"2010-11-04"
3,90.55,"2011-02-22"
1,129.68,"2010-11-04"
3,87.66,"2010-11-04"
1,146.2,"2010-11-04"
1,126.36,"2010-11-04"
1,126.36,"2010-11-04"
1,149.59,"2010-11-04"
2,52,"2010-11-04"
1,110,"2011-02-22"
1,100.97,"2011-02-22"
2,47,"2011-07-27"
2,45.22,"2010-11-04"
2,50.88,"2010-11-04"
3,94.35,"2011-07-27"
2,41.93,"2011-02-22"
1,108.66,"2011-02-22"
1,129.25,"2011-07-27"
1,100.96,"2011-02-22"
2,41.98,"2011-02-22"
1,105,"2011-02-22"
1,127,"2011-07-27"
2,49.49,"2011-02-22"
3,77.9,"2011-02-22"
3,69.92,"2012-01-17"
3,94.35,"2011-07-27"
3,88.35,"2011-07-27"
3,81.25,"2010-11-05"
2,42.19,"2011-02-22"
2,49.5,"2012-01-17"
1,127.67,"2012-01-17"
2,41.94,"2010-11-05"
2,49.25,"2012-01-17"
3,84.09,"2010-11-05"
2,49.56,"2012-01-17"
2,53.58,"2010-11-05"
1,127.99,"2011-07-27"
1,126.25,"2012-01-17"
1,127.13,"2011-07-27"
1,126.26,"2010-11-05"
3,91.99,"2010-11-05"
3,69.94,"2012-01-17"
1,149.59,"2010-11-05"
1,127.67,"2012-01-17"
2,48.49,"2012-01-17"
2,45.22,"2010-11-05"
2,50.88,"2010-11-05"
1,129.63,"2010-11-05"
3,87.66,"2010-11-05"
2,49.55,"2012-01-17"
3,69.98,"2012-01-17"
3,69.92,"2012-01-17"
1,126.26,"2010-11-05"
2,52,"2010-11-05"
1,146.2,"2010-11-05"
3,69.98,"2012-01-17"
2,48.38,"2012-01-17"
1,127.67,"2012-01-17"
3,83.75,"2011-02-23"
1,122.89,"2012-01-17"
1,100.97,"2011-02-23"
1,94.99,"2011-02-23"
2,42.96,"2010-11-05"
3,86.99,"2011-02-23"
1,105,"2011-02-23"
3,70.1,"2011-02-23"
3,79.88,"2011-02-23"
3,81.25,"2010-11-06"
2,45.5,"2010-11-06"
1,94.99,"2011-02-23"
2,43.71,"2010-11-06"
2,41.94,"2010-11-06"
2,41.43,"2011-02-23"
1,109.99,"2011-02-23"
1,100.97,"2011-02-23"
1,100.96,"2011-02-23"
2,41.37,"2011-02-23"
2,49.49,"2011-02-23"
3,83.38,"2010-11-06"
3,91.99,"2010-11-06"
3,77.9,"2011-02-23"
1,126.82,"2010-11-06"
2,41.67,"2011-02-23"
1,126.16,"2010-11-06"
1,126.16,"2010-11-06"
1,146.2,"2010-11-06"
3,88.5,"2010-11-06"
3,91.15,"2011-07-28"
1,126.16,"2010-11-06"
2,45.22,"2010-11-06"
2,50.88,"2010-11-06"
3,89.99,"2011-07-28"
2,42.82,"2010-11-06"
1,127,"2011-07-28"
2,49.3,"2011-07-28"
1,133.3,"2011-07-28"
1,126.95,"2011-07-28"
2,44.5,"2011-07-28"
1,129.31,"2011-07-28"
3,92.49,"2011-07-28"
3,93.1,"2011-07-28"
2,47,"2011-07-28"
2,45.75,"2011-07-28"
1,129.25,"2011-07-28"
1,127,"2011-07-28"
3,93.1,"2011-07-28"
3,83.75,"2011-02-24"
2,43.99,"2012-01-18"
3,88,"2011-07-28"
1,100.97,"2011-02-24"
1,94.99,"2011-02-24"
3,70.1,"2011-02-24"
1,135.99,"2011-07-28"
2,45.88,"2012-01-18"
2,41.89,"2012-01-18"
1,127.13,"2011-07-28"
2,44.5,"2012-01-18"
3,79.88,"2011-02-24"
3,67.6,"2012-01-18"
2,37.86,"2011-02-24"
3,86.99,"2011-02-24"
1,105,"2011-02-24"
2,49.4,"2011-07-28"
3,67.62,"2012-01-18"
1,94.99,"2011-02-24"
1,104.34,"2012-01-18"
3,67.63,"2012-01-18"
1,100.97,"2011-02-24"
1,107.76,"2012-01-18"
1,109.99,"2011-02-24"
3,92.25,"2011-02-24"
1,100.96,"2011-02-24"
2,37.86,"2011-02-24"
2,44.55,"2012-01-18"
2,49.49,"2011-02-24"
1,119.83,"2012-01-18"
2,38,"2011-02-24"
3,65.29,"2012-01-18"
3,77.9,"2011-02-24"
2,46.45,"2012-01-18"
3,67.55,"2012-01-18"
3,69.27,"2012-01-18"
3,67.62,"2012-01-18"
1,122.89,"2012-01-18"
2,46.41,"2012-01-18"
2,44.53,"2012-01-18"
3,83.75,"2011-02-25"
1,94.99,"2011-02-25"
1,94.98,"2011-02-25"
3,70.1,"2011-02-25"
3,79.88,"2011-02-25"
2,49.8,"2011-07-29"
2,37.29,"2011-02-25"
2,49.95,"2011-07-29"
3,86.99,"2011-02-25"
1,105,"2011-02-25"
3,89.99,"2011-07-29"
1,133.3,"2011-07-29"
1,100.96,"2011-02-25"
2,37.24,"2011-02-25"
1,94.98,"2011-02-25"
1,126.95,"2011-07-29"
2,44.5,"2011-07-29"
2,52,"2010-11-06"
1,94.98,"2011-02-25"
2,45.5,"2010-11-13"
3,81.25,"2010-11-13"
2,43.71,"2010-11-13"
2,41.41,"2010-11-13"
3,84.35,"2010-11-13"
3,93.1,"2011-07-29"
2,52.48,"2010-11-13"
3,79.97,"2011-02-25"
1,129.25,"2011-07-29"
1,127,"2011-07-29"
1,125.25,"2010-11-13"
2,47,"2011-07-29"
1,125.25,"2010-11-13"
1,125.36,"2010-11-13"
2,37.44,"2011-02-25"
3,92.24,"2010-11-13"
1,127,"2011-07-29"
3,91.99,"2010-11-13"
2,52,"2010-11-13"
1,146.2,"2010-11-13"
3,94.01,"2011-07-29"
1,125.25,"2010-11-13"
1,135.99,"2011-07-29"
1,127.13,"2011-07-29"
2,38.97,"2012-01-19"
1,99.95,"2012-01-19"
3,65.57,"2012-01-19"
3,67.63,"2012-01-19"
1,95.74,"2012-01-19"
1,112.31,"2012-01-19"
3,65.69,"2012-01-19"
2,38.98,"2010-11-13"
2,39.63,"2012-01-19"
1,106.94,"2012-01-19"
3,67.55,"2012-01-19"
3,69.27,"2012-01-19"
2,45.5,"2010-11-14"
3,83.75,"2011-02-26"
2,43.71,"2010-11-14"
3,87.69,"2011-02-26"
1,94.99,"2011-02-26"
3,81.25,"2010-11-14"
3,68.82,"2012-01-19"
2,38.57,"2012-01-19"
1,125.15,"2010-11-14"
2,41.56,"2012-01-19"
1,94.98,"2011-02-26"
2,41.44,"2012-01-19"
2,41.41,"2010-11-14"
3,84.35,"2010-11-14"
3,70.1,"2011-02-26"
1,125.15,"2010-11-14"
2,36.68,"2011-02-26"
3,86.99,"2011-02-26"
3,91.99,"2010-11-14"
3,92.24,"2010-11-14"
1,125.15,"2010-11-14"
1,146.2,"2010-11-14"
3,79.96,"2011-02-26"
1,125.15,"2010-11-14"
1,94.98,"2011-02-26"
1,125.15,"2010-11-14"
1,94.98,"2011-02-26"
3,92.25,"2011-02-26"
1,100.96,"2011-02-26"
2,36.68,"2011-02-26"
2,52,"2010-11-14"
2,36.89,"2011-02-26"
3,86.28,"2011-02-26"
1,137.7,"2011-07-30"
2,49.95,"2011-07-30"
1,133.3,"2011-07-30"
3,89.99,"2011-07-30"
1,129.25,"2011-07-30"
1,127,"2011-07-30"
2,44.5,"2011-07-30"
2,45.5,"2010-11-15"
1,127,"2011-07-30"
2,38.98,"2010-11-14"
2,47,"2011-07-30"
2,43.71,"2010-11-15"
2,41.41,"2010-11-15"
3,87.06,"2011-07-30"
